record_id,language_code,language_name,script_note,source,title,pageid,paragraph_index,chars,cyrillic_ratio,vertical_mongolian_ratio,latin_ratio,url,text
30d2c3ecb86e4c2e,bo,藏语,bo.wikipedia.org 公开藏文文本，主要用于第一阶段文本源验证与模板填充,bo_wikipedia_api,བྱང་སྣེའི་དོམ་དཀར།,4366,0,56,0.0,0.0,0.0,https://bo.wikipedia.org/wiki/%E0%BD%96%E0%BE%B1%E0%BD%84%E0%BC%8B%E0%BD%A6%E0%BE%A3%E0%BD%BA%E0%BD%A0%E0%BD%B2%E0%BC%8B%E0%BD%91%E0%BD%BC%E0%BD%98%E0%BC%8B%E0%BD%91%E0%BD%80%E0%BD%A2%E0%BC%8D,བྱང་སྣེའི་དོམ་དཀར་ནི་འུ་འཐུང་སྲོག་ཆགས་ཀྱི་རིགས་གཅིག་རེད།
247277b133881a38,bo,藏语,bo.wikipedia.org 公开藏文文本，主要用于第一阶段文本源验证与模板填充,bo_wikipedia_api,བོད་ཡིག་མཐེབ་གཞོང་བཀོད་སྒྲིག་གི་རྒྱལ་ཁབ་ཚད་ལྡན་གྱི་ཇུས་འགོད་རྩ་དོན་གལ་ཆེ་ཁ་ཤས།,3589,0,476,0.0,0.0,0.0,https://bo.wikipedia.org/wiki/%E0%BD%96%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A1%E0%BD%B2%E0%BD%82%E0%BC%8B%E0%BD%98%E0%BD%90%E0%BD%BA%E0%BD%96%E0%BC%8B%E0%BD%82%E0%BD%9E%E0%BD%BC%E0%BD%84%E0%BC%8B%E0%BD%96%E0%BD%80%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A6%E0%BE%92%E0%BE%B2%E0%BD%B2%E0%BD%82%E0%BC%8B%E0%BD%82%E0%BD%B2%E0%BC%8B%E0%BD%A2%E0%BE%92%E0%BE%B1%E0%BD%A3%E0%BC%8B%E0%BD%81%E0%BD%96%E0%BC%8B%E0%BD%9A%E0%BD%91%E0%BC%8B%E0%BD%A3%E0%BE%A1%E0%BD%93%E0%BC%8B%E0%BD%82%E0%BE%B1%E0%BD%B2%E0%BC%8B%E0%BD%87%E0%BD%B4%E0%BD%A6%E0%BC%8B%E0%BD%A0%E0%BD%82%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A2%E0%BE%A9%E0%BC%8B%E0%BD%91%E0%BD%BC%E0%BD%93%E0%BC%8B%E0%BD%82%E0%BD%A3%E0%BC%8B%E0%BD%86%E0%BD%BA%E0%BC%8B%E0%BD%81%E0%BC%8B%E0%BD%A4%E0%BD%A6%E0%BC%8D,1. བོད་ ཡིག་ཡིག་རྟགས་ཀྱི་ཟློས་ཚད་ལ་བརྟན་ནས་རྒྱུན་སྤྱོད་བའི་ཡིག་རྟགས་ཚང་མ་ནི་ མཐེབ་གཞོང་དང་པོ་སྒང་བཞག་པ། དེ་དག་ནང་བོད་ཡིག་མཚམས་རྟགས་ཚེག དབྱངས་བཞི། གསལ་ བྱེད་སུམ་ཅུ། ཤད་རྟགས་དང་བོད་ཡིག་གྲངས་ཀ་བཅུ། དེ་གཞན་ཡིག་རྟགས་ཟློས་ཚད་ཅུང་ཉུང་བས་མཐེབ་གཞོང་གཞན་སྒང་བཞག་ཡོད། འོན་ཀྱང་ཡིག་རྟགས་ཁ་ཤས་དཔེ་ན་ ྒ དང་ ྱ དེ་ཚོའི་ཟློས་ཚད་ནི་མཐེབ་གཞོང་དང་པོ་སྒང་གི་བགོས་པའི་གསལ་བྱེད་ཝ་དང་ཧ་ གཉིས་ཀྱི་ཟློས་ཚད་ལས་མཐོ་བ་ཡོད་ཀྱང་། ཡིན་ན་ཡང་དེ་ཚོ་ནི་ཞོར་འདེགས་མཐེབ་གཞོང་སྒང་བཞག་ཡོད། རྒྱུ་རྐྱེན་ག་རེ་རེད་ཟེར་ནི་
60fff8d5d5920087,bo,藏语,bo.wikipedia.org 公开藏文文本，主要用于第一阶段文本源验证与模板填充,bo_wikipedia_api,བོད་ཡིག་མཐེབ་གཞོང་བཀོད་སྒྲིག་གི་རྒྱལ་ཁབ་ཚད་ལྡན་གྱི་ཇུས་འགོད་རྩ་དོན་གལ་ཆེ་ཁ་ཤས།,3589,1,279,0.0,0.0,0.0036,https://bo.wikipedia.org/wiki/%E0%BD%96%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A1%E0%BD%B2%E0%BD%82%E0%BC%8B%E0%BD%98%E0%BD%90%E0%BD%BA%E0%BD%96%E0%BC%8B%E0%BD%82%E0%BD%9E%E0%BD%BC%E0%BD%84%E0%BC%8B%E0%BD%96%E0%BD%80%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A6%E0%BE%92%E0%BE%B2%E0%BD%B2%E0%BD%82%E0%BC%8B%E0%BD%82%E0%BD%B2%E0%BC%8B%E0%BD%A2%E0%BE%92%E0%BE%B1%E0%BD%A3%E0%BC%8B%E0%BD%81%E0%BD%96%E0%BC%8B%E0%BD%9A%E0%BD%91%E0%BC%8B%E0%BD%A3%E0%BE%A1%E0%BD%93%E0%BC%8B%E0%BD%82%E0%BE%B1%E0%BD%B2%E0%BC%8B%E0%BD%87%E0%BD%B4%E0%BD%A6%E0%BC%8B%E0%BD%A0%E0%BD%82%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A2%E0%BE%A9%E0%BC%8B%E0%BD%91%E0%BD%BC%E0%BD%93%E0%BC%8B%E0%BD%82%E0%BD%A3%E0%BC%8B%E0%BD%86%E0%BD%BA%E0%BC%8B%E0%BD%81%E0%BC%8B%E0%BD%A4%E0%BD%A6%E0%BC%8D,2. གོང་ གསལ་མཐེབ་གཞོང་གི་བཀོད་སྒྲིག་ཇུས་འགོད་རྩ་དོན་ལ་གཞིར་བཟུང་ནས། གསལ་བྱེད་ཡི་གེ་དང་དེ་ཚོའི་འགྱུར་བ་ཁག་ཚང་མ་མཐེབ་གཞོང་མ་འདྲ་བའི་མཐེབ་གནས་ གཅིག་སྒང་བཞག་ཡོད། དཔེ་ན་གསལ་བྱེད་ན་དང་དེའི་འགྱུར་བ་གསུམ་ ྣ དང་ཎ ྞ ཚང་མ་མཐེབ་གཞོང་གཙོ་བ་དང་ཞོར་འདེགས་མཐེབ་གཞོང་གི་མཐེབ་བཀྱག་N སྒང་ལ་བཞག་ཡོད།
02bcddea8aeb45a0,bo,藏语,bo.wikipedia.org 公开藏文文本，主要用于第一阶段文本源验证与模板填充,bo_wikipedia_api,བོད་ཡིག་མཐེབ་གཞོང་བཀོད་སྒྲིག་གི་རྒྱལ་ཁབ་ཚད་ལྡན་གྱི་ཇུས་འགོད་རྩ་དོན་གལ་ཆེ་ཁ་ཤས།,3589,2,412,0.0,0.0,0.0485,https://bo.wikipedia.org/wiki/%E0%BD%96%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A1%E0%BD%B2%E0%BD%82%E0%BC%8B%E0%BD%98%E0%BD%90%E0%BD%BA%E0%BD%96%E0%BC%8B%E0%BD%82%E0%BD%9E%E0%BD%BC%E0%BD%84%E0%BC%8B%E0%BD%96%E0%BD%80%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A6%E0%BE%92%E0%BE%B2%E0%BD%B2%E0%BD%82%E0%BC%8B%E0%BD%82%E0%BD%B2%E0%BC%8B%E0%BD%A2%E0%BE%92%E0%BE%B1%E0%BD%A3%E0%BC%8B%E0%BD%81%E0%BD%96%E0%BC%8B%E0%BD%9A%E0%BD%91%E0%BC%8B%E0%BD%A3%E0%BE%A1%E0%BD%93%E0%BC%8B%E0%BD%82%E0%BE%B1%E0%BD%B2%E0%BC%8B%E0%BD%87%E0%BD%B4%E0%BD%A6%E0%BC%8B%E0%BD%A0%E0%BD%82%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A2%E0%BE%A9%E0%BC%8B%E0%BD%91%E0%BD%BC%E0%BD%93%E0%BC%8B%E0%BD%82%E0%BD%A3%E0%BC%8B%E0%BD%86%E0%BD%BA%E0%BC%8B%E0%BD%81%E0%BC%8B%E0%BD%A4%E0%BD%A6%E0%BC%8D,"3. མཐེབ་གཞོང་གཅིག་གི་སྒང་ནི། Wylie འགྱུར་འབྲིས་ལམ་སྲོལ་ལ་གཞི་བཟུང་ནས་གསལ་བྱེད་ཡི་གེ་མང་ཆེ་བ་དང་དབྱངས་ཡིག་ ནི་དེ་ཚོའི་Wylieའགྱུར་འབྲིས་ཡི་གེ་དང་གཅིག་མཐུན་པའི་མཐེབ་བཀྱག་སྒང་བཞག་ ཡོད། དཔེ་ན། བོད་ཡིག་གསལ་བྱེད་ས་ནི་མཐེབ་གཞོངsསྒང་ལ་བགོས་ཡོད། དབྱངས་ ི ུ ེ ོ ནི་མཐེབ་བཀྱག i དང་ u, e, o སྒང་བཞག་ཡོད། བོད་ཡིག་ཡིག་རྟགས་ཀྱི་Wylie འགྱུར་འབྲིས་གི་ཡིག་འབྲུ་ནི་གཅིག་ལས་མང་བ་ཡོད་པའི་དེ་ཚོ་ནི་ཟློས་ཚད་ལས་རྟེན་ནས་མཐེབ་གནས་བགོས་ཡོད།"
e2092601783dbb82,bo,藏语,bo.wikipedia.org 公开藏文文本，主要用于第一阶段文本源验证与模板填充,bo_wikipedia_api,བོད་ཡིག་མཐེབ་གཞོང་བཀོད་སྒྲིག་གི་རྒྱལ་ཁབ་ཚད་ལྡན་གྱི་ཇུས་འགོད་རྩ་དོན་གལ་ཆེ་ཁ་ཤས།,3589,3,454,0.0,0.0,0.0,https://bo.wikipedia.org/wiki/%E0%BD%96%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A1%E0%BD%B2%E0%BD%82%E0%BC%8B%E0%BD%98%E0%BD%90%E0%BD%BA%E0%BD%96%E0%BC%8B%E0%BD%82%E0%BD%9E%E0%BD%BC%E0%BD%84%E0%BC%8B%E0%BD%96%E0%BD%80%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A6%E0%BE%92%E0%BE%B2%E0%BD%B2%E0%BD%82%E0%BC%8B%E0%BD%82%E0%BD%B2%E0%BC%8B%E0%BD%A2%E0%BE%92%E0%BE%B1%E0%BD%A3%E0%BC%8B%E0%BD%81%E0%BD%96%E0%BC%8B%E0%BD%9A%E0%BD%91%E0%BC%8B%E0%BD%A3%E0%BE%A1%E0%BD%93%E0%BC%8B%E0%BD%82%E0%BE%B1%E0%BD%B2%E0%BC%8B%E0%BD%87%E0%BD%B4%E0%BD%A6%E0%BC%8B%E0%BD%A0%E0%BD%82%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A2%E0%BE%A9%E0%BC%8B%E0%BD%91%E0%BD%BC%E0%BD%93%E0%BC%8B%E0%BD%82%E0%BD%A3%E0%BC%8B%E0%BD%86%E0%BD%BA%E0%BC%8B%E0%BD%81%E0%BC%8B%E0%BD%A4%E0%BD%A6%E0%BC%8D,4. གཙོའོ་ མཐེབ་གཞོང་མིན་པའི་ད་དུང་ཞོར་འདེགས་མཐེབ་གཞོང་བཞི་ཡོད་པ། མཐེབ་གཞོང་ལྔ་དེ་དག་ནང་གཙོའོ་མཐེབ་གཞོང་གི་དམིགས་བསལ་སྔོན་ཐོན་དེ་ནི་ཞོར་ འདེགས་མཐེབ་གཞོང་ལས་མཐོ་བ་མཚོན་ཡོད། ཞོར་འདེགས་མཐེབ་གཞོང་བཞིའི་དམིགས་གསལ་སྔོན་ཐོན་རིམ་པ་ནི་ཚན་ལྡན་དེའི་ནང་ གཏན་འབེབས་གསལ་པོ་བྱེད་མེད་པས། སྤྱོད་པ་པོས་སོ་སོས་ཐབས་གཅོད་ཆོག་པ། ཡིན་ན་ཡང་སྤྱི་བཏང་རྒྱལ་ཁའི་ཚན་ལྡན་ནང་ཞོར་འདེགས་མཐེབ་གཞོང་བཞིའི་དམིགས་ བསལ་སྔོན་ཐོན་རིམ་པ་ནི་རྒྱལ་ཁའི་ཚན་ལྡན་ནང་གི་རིམ་པ་སྒྲིག་སྟངས་དང་གཅིག་པ་ ཡིན་པ།
684c94648924a9f8,bo,藏语,bo.wikipedia.org 公开藏文文本，主要用于第一阶段文本源验证与模板填充,bo_wikipedia_api,བོད་ཡིག་མཐེབ་གཞོང་བཀོད་སྒྲིག་གི་རྒྱལ་ཁབ་ཚད་ལྡན་གྱི་ཇུས་འགོད་རྩ་དོན་གལ་ཆེ་ཁ་ཤས།,3589,4,503,0.0,0.0,0.0,https://bo.wikipedia.org/wiki/%E0%BD%96%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A1%E0%BD%B2%E0%BD%82%E0%BC%8B%E0%BD%98%E0%BD%90%E0%BD%BA%E0%BD%96%E0%BC%8B%E0%BD%82%E0%BD%9E%E0%BD%BC%E0%BD%84%E0%BC%8B%E0%BD%96%E0%BD%80%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A6%E0%BE%92%E0%BE%B2%E0%BD%B2%E0%BD%82%E0%BC%8B%E0%BD%82%E0%BD%B2%E0%BC%8B%E0%BD%A2%E0%BE%92%E0%BE%B1%E0%BD%A3%E0%BC%8B%E0%BD%81%E0%BD%96%E0%BC%8B%E0%BD%9A%E0%BD%91%E0%BC%8B%E0%BD%A3%E0%BE%A1%E0%BD%93%E0%BC%8B%E0%BD%82%E0%BE%B1%E0%BD%B2%E0%BC%8B%E0%BD%87%E0%BD%B4%E0%BD%A6%E0%BC%8B%E0%BD%A0%E0%BD%82%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A2%E0%BE%A9%E0%BC%8B%E0%BD%91%E0%BD%BC%E0%BD%93%E0%BC%8B%E0%BD%82%E0%BD%A3%E0%BC%8B%E0%BD%86%E0%BD%BA%E0%BC%8B%E0%BD%81%E0%BC%8B%E0%BD%A4%E0%BD%A6%E0%BC%8D,5. བོད་ ཡིག་ནང་། གསལ་བྱེད་ཡི་གེ་ཁ་ཤས་ནི་གསལ་བྱེད་ཡི་གེ་གཞན་དག་གི་སྡེབ་སྒྲིག་སྡེ་ཚན་ཡིན་ པ། དེ་ཚོ་ཡིག་འབྲུ་ཟེར་ཆོག་པ་ལས་གསལ་བྱེད་ཟེར་གྱི་མེད་པ། དེ་ཚོ་ནི་བོད་ཡིག་རྟགས་ཕྲེང་དང་གཅིག་པ་ཡིན་པ། ཡིག་རྟགས་ཕྲེང་རྒྱུད་དེ་དག་ཁ་བྲལ་ནས་ནང་འཇུག་བྱེད་ཆོག་གི་ཡོད་པ། དཔེ་ན་བོད་ཡིག་གསལ་བྱེད གྷ ཡིག་རྟགས་ཕྲེང་རྒྱུད་ ག ＋ཧ ཡིས་ནང་འཇུག་བྱེད་ཆོག་གི་རེད། ཡིན་ན་ཡང་གལ་སྲིད་སྤྱོད་པ་པོས་ཨུ་ཚུབས་ཀྱིས་དེ་དག་ཁེར་རྐྱང་ནང་འཇུག་བྱེད་པ་ ན་ཡང་གནས་དོན་ཆེ་པོ་མེད་པ། གང་ཡིན་ཟེར་ན་རྒྱལ་ཁའི་ཚན་ལྡན་ནང་ཡིག་འབྲུ་དེ་དག་ལ་མཐེབ་གནས་བགོས་ཡོད་པ་ རེད།
9036c79d72080da0,bo,藏语,bo.wikipedia.org 公开藏文文本，主要用于第一阶段文本源验证与模板填充,bo_wikipedia_api,བོད་ཡིག་མཐེབ་གཞོང་བཀོད་སྒྲིག་གི་རྒྱལ་ཁབ་ཚད་ལྡན་གྱི་ཇུས་འགོད་རྩ་དོན་གལ་ཆེ་ཁ་ཤས།,3589,5,394,0.0,0.0,0.0,https://bo.wikipedia.org/wiki/%E0%BD%96%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A1%E0%BD%B2%E0%BD%82%E0%BC%8B%E0%BD%98%E0%BD%90%E0%BD%BA%E0%BD%96%E0%BC%8B%E0%BD%82%E0%BD%9E%E0%BD%BC%E0%BD%84%E0%BC%8B%E0%BD%96%E0%BD%80%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A6%E0%BE%92%E0%BE%B2%E0%BD%B2%E0%BD%82%E0%BC%8B%E0%BD%82%E0%BD%B2%E0%BC%8B%E0%BD%A2%E0%BE%92%E0%BE%B1%E0%BD%A3%E0%BC%8B%E0%BD%81%E0%BD%96%E0%BC%8B%E0%BD%9A%E0%BD%91%E0%BC%8B%E0%BD%A3%E0%BE%A1%E0%BD%93%E0%BC%8B%E0%BD%82%E0%BE%B1%E0%BD%B2%E0%BC%8B%E0%BD%87%E0%BD%B4%E0%BD%A6%E0%BC%8B%E0%BD%A0%E0%BD%82%E0%BD%BC%E0%BD%91%E0%BC%8B%E0%BD%A2%E0%BE%A9%E0%BC%8B%E0%BD%91%E0%BD%BC%E0%BD%93%E0%BC%8B%E0%BD%82%E0%BD%A3%E0%BC%8B%E0%BD%86%E0%BD%BA%E0%BC%8B%E0%BD%81%E0%BC%8B%E0%BD%A4%E0%BD%A6%E0%BC%8D,6. བོད་ ཡིག་མཐེབ་གཞོང་གི་རྒྱལ་ཁབ་ཚད་ནང་ཐོག་མཐེབ་གཞོང་བཀོད་ཇུས་རྩིས་འཁོར་ནང་བེད་ སྤྱོད་བྱེད་སྟངས་ཐོག་གཏན་འཁེར་གང་ཡང་བྱེད་མེད་པར། མཐེབ་གཞོང་བཀོད་ཇུས་མ་གཏོགས་བེད་སྤྱོད་བྱེད་སྟངས་ཐོག་བཀོག་སྡོམ་གང་ཡང་བྱེད་ མེད། སྤྱོད་པ་པོས་གང་འདོད་ཀྱི་མཐེབ་གཞོང་དེ་འདོན་སྤེལ་དང་བེད་སྤྱོད་བྱེད་ཆོག་པ། ཡིན་ན་ཡང་ཚད་དམའ་ཤོས་ཞིག་ནི་མཐེབ་གཞོང་རེ་རེ་སྒང་ཡིག་རྟགས་གི་བཀོད་ཇུས་ནི་ ངེས་པར་དུ་རྒྱལ་ཁབ་ཚད་ལྡན་དང་མཐུན་ཐུབ་པ་དགོས།
e02ee2767b0134e2,bo,藏语,bo.wikipedia.org 公开藏文文本，主要用于第一阶段文本源验证与模板填充,bo_wikipedia_api,སྨན་བླ་སྐྱབས།,2411,0,74,0.0,0.0,0.0,https://bo.wikipedia.org/wiki/%E0%BD%A6%E0%BE%A8%E0%BD%93%E0%BC%8B%E0%BD%96%E0%BE%B3%E0%BC%8B%E0%BD%A6%E0%BE%90%E0%BE%B1%E0%BD%96%E0%BD%A6%E0%BC%8D,མདོ་སྨད་པ་སྨན་བླ་སྐྱབས། སྨྱུག་མིང་ལ་འབར་རྡེའུ་དང་གངས་བུ་དགའ་སྐྱེད་སོགས་བྱ།
8730bb3fd9027f31,bo,藏语,bo.wikipedia.org 公开藏文文本，主要用于第一阶段文本源验证与模板填充,bo_wikipedia_api,སྨན་བླ་སྐྱབས།,2411,1,1373,0.0,0.0,0.0,https://bo.wikipedia.org/wiki/%E0%BD%A6%E0%BE%A8%E0%BD%93%E0%BC%8B%E0%BD%96%E0%BE%B3%E0%BC%8B%E0%BD%A6%E0%BE%90%E0%BE%B1%E0%BD%96%E0%BD%A6%E0%BC%8D,སྨན་བླ་སྐྱབས། ངའི་སྐྱེས་མིང་ལ་སྨན་བླ་སྐྱབས་དང་། སྨྱུག་མིང་ལ་གངས་བུ་དགའ་སྐྱེད་དམ་འབར་རྡེའུ་ཟེར་གྱི་ཡོད། འབར་རྡེའུ་ནི་ང་རང་ཆུང་དུས་ཀྱི་གཅེས་མིང་ཡང་ཡིན། ང་ཨ་མདོ་མང་འབའ་བྱ་གསུམ་གྱི་ཡ་གྱལ་མང་ར་ཡི་འཇག་རི་སུམ་མདོའི་འབྲོག་ཁྱིམ་ཕལ་པ་ཞིག་ཏུ་སྐྱེས་ཤིང་། སྔ་གཞུག་ཏུ་མཚོ་ལྷོ་མི་རིགས་དགེ་སློབ་དང་། ཧྲང་ཧེ་ཟློས་གར་སློབ་གླིང་། མཚོ་སྔོན་དགེ་འོས་སློབ་ཆེན་བཅས་འགྲིམས། གློག་བརྙན་སྐད་སྦྱོར་པ་དང་། འཁྲབ་འཁྲིད་པ། འཁྲབ་གཞུང་རྩོམ་པ་པོ། གར་སྟེགས་འཁྲབ་སྟོན་པ་དང་མདོ་འཛིན་པ། སྒྲ་བརྙན་རྩོམ་སྒྲིག་པ་སོགས་ཀྱི་ལས་ཀ་གཉེར་མྱོང་ཡོད། དུས་རབས་སྔོན་མའི་ལོ་རབས་བརྒྱད་བཅུ་པ་ནས་བཟུང་སྟེ་ད་ལྟའི་བར་དུ། སྒྲུང་གཏམ་ཁ་ཤས་དང་། ལྷུག་རྩོམ་དང་འབོལ་རྩོམ་བཅུ་གྲངས། སྙན་རྩོམ་བརྒྱ་ལྷག ཁ་ཤགས་སུམ་ཅུ་ཙམ། གར་ཆུང་ངམ་བཞད་གད་ཟློས་གར་འདུ་བའི་འཁྲབ་གཞུང་སུམ་ཅུ་ལྷག སྒྲ་སྙན་རྡུང་ལེན་གྱི་གླུ་ཚིག་བརྒྱ་གྲངས་དང་གླུ་དབྱངས་ཀྱི་གཞས་ཚིག་ལྔ་བཅུ་ལྷག ཁ་ཤགས་དང་གར་ཆུང་སོགས་ཆེད་བསྒྲིགས་སྒྲ་ཐག་གམ་འོད་འཁོར་བཅུ་གཅིག་ཙམ། སྙན་ངག་གི་དེབ་ཆུང་གཅིག་བཅས་པར་སྐྲུན་འགྲེམ་སྤེལ་བྱས་ཡོད་ལ། དེ་མིན་རླུང་འཕྲིན་ལས་འཁྲབ་བརྗོད་བརྩམས་ཆོས་དྲུག་ཅུ་ལྷག་དང་། གློག་བརྙན་འཕྲིན་བོད་འགྱུར་མ་སྟོང་ཕྲག་ལ་ཉེ་བ། རྩོམ་སྒྲིག་བྱས་པའི་སྒྲ་བརྙན་ཐག་དང་འོད་འཁོར་སྐོར་གཅིག་བཅས་ནི་ལྟོ་རྒྱབ་ཀྱི་དོན་དུ་མ་ལས་ན་མི་ཆོག་པའི་གཞུང་ལས་སུ་གཏོགས། གཞུང་ལས་ཀྱི་ཞོར་དུ་ད་ལྟ་ད་དུང་སྙན་ངག་དང་འབོལ་རྩོམ། བཞད་གད་ཟློས་གར། གཞས་ཚིག་བཅས་གསར་རྩོམ་གྱི་རྒྱུན་སྐྱོང་གིན་པའི་ཁུལ་ཡིན། འོ། རེད། ང་གནས་སྐབས་སུ་མཚོ་སྔོན་མི་རིགས་གློག་བརྙན་འཕྲིན་སྒྱུར་སྐྲུན་ལྟེ་གནས་སུ་གློག་བརྙན་འཕྲིན་བོད་འགྱུར་མ་དག་བཤེར་གྱི་ལས་སྒོ་ན་ཡོད།
59b9e8192227f67b,bo,藏语,bo.wikipedia.org 公开藏文文本，主要用于第一阶段文本源验证与模板填充,bo_wikipedia_api,སྨན་བླ་སྐྱབས།,2411,2,226,0.0,0.0,0.0,https://bo.wikipedia.org/wiki/%E0%BD%A6%E0%BE%A8%E0%BD%93%E0%BC%8B%E0%BD%96%E0%BE%B3%E0%BC%8B%E0%BD%A6%E0%BE%90%E0%BE%B1%E0%BD%96%E0%BD%A6%E0%BC%8D,༼ རུ་སྡེ་ཁྲ་མོ ༽དང་༼ གེ་སར་རྟ་རྫི ༽༼ འཚོལ། ༽སོགས་ཁ་ཤགས་ཀྱི་སྐོར་དང་༼ གསེར་མདོག་གི་ཕ་ས། ༽ཞེས་པའི་བཞད་གར། ༼ བྲག་རིའི་སྲས་མོ ༽ཞེས་པའི་སྙན་དེབ། ༼ རི་བོང་བློ་ལྡན། ༽ཞེས་པའི་གཏམ་རྒྱུད། ༼ ཅང་ཤེས་རྟ་བཤད། ༽ཅེས་པའི་བཤད་པའི་སྐོར་སོགས་ཡོད།
